submission_id,QUD,RT,age,animal,comments,condition,education,endTime,experiment_id,gender,item_id,languages,modal,optionLeft,optionRight,prolific_id,question,response,startDate,startTime,timeSpent,trial_name,trial_number
2196,He is actually a weasel.,2875,50,weasel,i enjoy this survey,intensified,Higher Degree,1627825845894,65,male,42,english,actually,<b>-</b>,<b>+</b>,60fe53b2ea8f1ccf6d5c76a0,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,42,Sun Aug 01 2021 08:37:59 GMT-0500 (Central Daylight Time),1627825079090,12.780066666666666,slider_rating_custom,18
2196,She is an owl.,3123,50,owl,i enjoy this survey,non-intensified,Higher Degree,1627825845894,65,male,45,english,non-modal,<b>-</b>,<b>+</b>,60fe53b2ea8f1ccf6d5c76a0,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,65,Sun Aug 01 2021 08:37:59 GMT-0500 (Central Daylight Time),1627825079090,12.780066666666666,slider_rating_custom,19
2196,He is a wolf.,2601,50,wolf,i enjoy this survey,non-intensified,Higher Degree,1627825845894,65,male,5,english,non-modal,<b>-</b>,<b>+</b>,60fe53b2ea8f1ccf6d5c76a0,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,39,Sun Aug 01 2021 08:37:59 GMT-0500 (Central Daylight Time),1627825079090,12.780066666666666,slider_rating_custom,20
2196,He is a lion.,2525,50,lion,i enjoy this survey,non-intensified,Higher Degree,1627825845894,65,male,13,english,non-modal,<b>-</b>,<b>+</b>,60fe53b2ea8f1ccf6d5c76a0,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,100,Sun Aug 01 2021 08:37:59 GMT-0500 (Central Daylight Time),1627825079090,12.780066666666666,slider_rating_custom,21
2196,She is a bat.,4405,50,bat,i enjoy this survey,non-intensified,Higher Degree,1627825845894,65,male,9,english,non-modal,<b>-</b>,<b>+</b>,60fe53b2ea8f1ccf6d5c76a0,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,99,Sun Aug 01 2021 08:37:59 GMT-0500 (Central Daylight Time),1627825079090,12.780066666666666,slider_rating_custom,22
2196,She is really a bat.,20899,50,bat,i enjoy this survey,intensified,Higher Degree,1627825845894,65,male,12,english,really,<b>-</b>,<b>+</b>,60fe53b2ea8f1ccf6d5c76a0,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,74,Sun Aug 01 2021 08:37:59 GMT-0500 (Central Daylight Time),1627825079090,12.780066666666666,slider_rating_custom,23
2196,She is actually an owl.,4138,50,owl,i enjoy this survey,intensified,Higher Degree,1627825845894,65,male,46,english,actually,<b>-</b>,<b>+</b>,60fe53b2ea8f1ccf6d5c76a0,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,84,Sun Aug 01 2021 08:37:59 GMT-0500 (Central Daylight Time),1627825079090,12.780066666666666,slider_rating_custom,24
2196,She is a chicken.,4162,50,chicken,i enjoy this survey,non-intensified,Higher Degree,1627825845894,65,male,21,english,non-modal,<b>-</b>,<b>+</b>,60fe53b2ea8f1ccf6d5c76a0,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,82,Sun Aug 01 2021 08:37:59 GMT-0500 (Central Daylight Time),1627825079090,12.780066666666666,slider_rating_custom,25
2196,He is a mouse.,3436,50,mouse,i enjoy this survey,non-intensified,Higher Degree,1627825845894,65,male,25,english,non-modal,<b>-</b>,<b>+</b>,60fe53b2ea8f1ccf6d5c76a0,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,30,Sun Aug 01 2021 08:37:59 GMT-0500 (Central Daylight Time),1627825079090,12.780066666666666,slider_rating_custom,26
2195,He is a wolf.,5488,21,wolf,,non-intensified,Graduated College,1627825825690,65,female,5,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,94,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,1
2195,She is literally an owl.,7841,21,owl,,intensified,Graduated College,1627825825690,65,female,47,english,literally,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,71,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,2
2195,She is literally a chicken.,3648,21,chicken,,intensified,Graduated College,1627825825690,65,female,23,english,literally,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,58,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,3
2195,He is literally a lion.,3660,21,lion,,intensified,Graduated College,1627825825690,65,female,15,english,literally,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,77,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,4
2195,He is really a rat.,4265,21,rat,,intensified,Graduated College,1627825825690,65,female,36,english,really,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,100,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,5
2195,She is a chicken.,7463,21,chicken,,non-intensified,Graduated College,1627825825690,65,female,21,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,75,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,6
2195,He is really a wolf.,8082,21,wolf,,intensified,Graduated College,1627825825690,65,female,8,english,really,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,71,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,7
2195,He is a mouse.,3955,21,mouse,,non-intensified,Graduated College,1627825825690,65,female,25,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,89,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,8
2195,He is a lamb.,3197,21,lamb,,non-intensified,Graduated College,1627825825690,65,female,1,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,69,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,9
2195,He is a rat.,3561,21,rat,,non-intensified,Graduated College,1627825825690,65,female,33,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,100,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,10
2195,She is a bee.,4040,21,bee,,non-intensified,Graduated College,1627825825690,65,female,17,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,37,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,11
2195,He is actually a snake.,3563,21,snake,,intensified,Graduated College,1627825825690,65,female,50,english,actually,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,67,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,12
2195,She is a bat.,3846,21,bat,,non-intensified,Graduated College,1627825825690,65,female,9,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,30,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,13
2195,She is a cow.,3389,21,cow,,non-intensified,Graduated College,1627825825690,65,female,29,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,89,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,14
2195,She is an owl.,3384,21,owl,,non-intensified,Graduated College,1627825825690,65,female,45,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,63,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,15
2195,She is actually a bat.,8543,21,bat,,intensified,Graduated College,1627825825690,65,female,10,english,actually,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,15,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,16
2195,He is a snake.,4579,21,snake,,non-intensified,Graduated College,1627825825690,65,female,49,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,63,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,17
2195,She is literally a bee.,3593,21,bee,,intensified,Graduated College,1627825825690,65,female,19,english,literally,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,33,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,18
2195,He is a weasel.,3557,21,weasel,,non-intensified,Graduated College,1627825825690,65,female,41,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,95,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,19
2195,He is really a weasel.,3666,21,weasel,,intensified,Graduated College,1627825825690,65,female,44,english,really,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,92,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,20
2195,She is a hen.,5255,21,hen,,non-intensified,Graduated College,1627825825690,65,female,37,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,36,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,21
2195,She is actually a cow.,4885,21,cow,,intensified,Graduated College,1627825825690,65,female,30,english,actually,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,80,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,22
2195,He is a lion.,4874,21,lion,,non-intensified,Graduated College,1627825825690,65,female,13,english,non-modal,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,59,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,23
2195,He is really a mouse.,4135,21,mouse,,intensified,Graduated College,1627825825690,65,female,28,english,really,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,63,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,24
2195,She is actually a hen.,4542,21,hen,,intensified,Graduated College,1627825825690,65,female,38,english,actually,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,42,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,25
2195,He is literally a lamb.,5490,21,lamb,,intensified,Graduated College,1627825825690,65,female,3,english,literally,<b>-</b>,<b>+</b>,610037669a80581dd1e81bca,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,56,Sun Aug 01 2021 08:47:16 GMT-0500 (Central Daylight Time),1627825636227,3.1577166666666665,slider_rating_custom,26
2194,He is really a wolf.,16204,21,wolf,Everything went well!,intensified,Graduated High School,1627825656474,65,female,8,"Mandarin, Cantonese, English",really,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,63,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,1
2194,He is a mouse.,12575,21,mouse,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,25,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,35,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,2
2194,She is a cow.,6370,21,cow,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,29,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,100,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,3
2194,He is a wolf.,5382,21,wolf,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,5,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,68,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,4
2194,She is actually a chicken.,6179,21,chicken,Everything went well!,intensified,Graduated High School,1627825656474,65,female,22,"Mandarin, Cantonese, English",actually,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,90,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,5
2194,She is a hen.,4138,21,hen,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,37,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,89,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,6
2194,She is a chicken.,5325,21,chicken,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,21,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,86,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,7
2194,He is a rat.,5951,21,rat,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,33,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,59,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,8
2194,She is a bee.,4366,21,bee,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,17,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,54,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,9
2194,He is literally a lion.,6138,21,lion,Everything went well!,intensified,Graduated High School,1627825656474,65,female,15,"Mandarin, Cantonese, English",literally,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,56,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,10
2194,He is really a rat.,6481,21,rat,Everything went well!,intensified,Graduated High School,1627825656474,65,female,36,"Mandarin, Cantonese, English",really,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,82,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,11
2194,He is a lamb.,4393,21,lamb,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,1,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,55,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,12
2194,She is a bat.,14081,21,bat,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,9,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,35,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,13
2194,She is literally an owl.,7490,21,owl,Everything went well!,intensified,Graduated High School,1627825656474,65,female,47,"Mandarin, Cantonese, English",literally,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,55,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,14
2194,She is an owl.,6252,21,owl,Everything went well!,non-intensified,Graduated High School,1627825656474,65,female,45,"Mandarin, Cantonese, English",non-modal,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,64,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,15
2194,She is actually a cow.,4761,21,cow,Everything went well!,intensified,Graduated High School,1627825656474,65,female,30,"Mandarin, Cantonese, English",actually,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,98,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,16
2194,He is really a weasel.,3385,21,weasel,Everything went well!,intensified,Graduated High School,1627825656474,65,female,44,"Mandarin, Cantonese, English",really,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,84,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,17
2194,She is really a bat.,4468,21,bat,Everything went well!,intensified,Graduated High School,1627825656474,65,female,12,"Mandarin, Cantonese, English",really,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,57,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,18
2194,He is actually a snake.,6303,21,snake,Everything went well!,intensified,Graduated High School,1627825656474,65,female,50,"Mandarin, Cantonese, English",actually,<b>-</b>,<b>+</b>,5f87243d41202a0ecf8ee9c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,100,Sun Aug 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time),1627825366949,4.8254166666666665,slider_rating_custom,19
